barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(34), np.int64(37), np.int64(9), np.int64(10), np.int64(45), np.int64(19), np.int64(22), np.int64(25), np.int64(26)}), frozenset({34, 37, 9, 10, 45, 19, 20, 22, 25}), frozenset({34, 37, 9, 10, 45, 19, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 19, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 19, 21, 22, 25}), frozenset({34, 37, 10, 11, 45, 19, 20, 22, 25})]",6,"[[np.int64(26), 20], [20, 30], [9, 11], [30, 21], [21, 20]]","[[21, 19, 15], [17, 19, 15], [17, 19, 23], [19, 17, 23], [19, 17, 15], [19, 21, 15]]","[{35}, {36}, {17}, {16}, {35}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(15), np.int64(19), np.int64(20), np.int64(22), np.int64(25)}), frozenset({34, 37, 10, 45, 15, 17, 19, 22, 25}), frozenset({34, 37, 10, 44, 45, 15, 17, 22, 25}), frozenset({34, 37, 10, 44, 45, 15, 20, 22, 25}), frozenset({34, 37, 10, 11, 45, 15, 20, 22, 25}), frozenset({34, 35, 37, 10, 11, 45, 15, 22, 25}), frozenset({34, 35, 37, 9, 10, 45, 15, 22, 25})]",7,"[[np.int64(20), 17], [19, 44], [17, 20], [44, 11], [20, 35], [11, 9]]","[[17, 19, 15], [19, 17, 15], [19, 15, 17], [17, 21, 17], [19, 21, 15], [19, 15, 21], [17, 17, 21]]","[{36}, {35}, {24}, {36}, {36}, {16}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(14), np.int64(19), np.int64(20), np.int64(25), np.int64(27)}), frozenset({34, 37, 10, 45, 14, 46, 19, 20, 25}), frozenset({34, 37, 10, 45, 13, 46, 14, 19, 25}), frozenset({34, 37, 10, 45, 14, 46, 19, 25, 31}), frozenset({32, 34, 37, 10, 45, 14, 19, 25, 31}), frozenset({32, 34, 37, 10, 45, 14, 19, 25, 30})]",6,"[[np.int64(27), 46], [20, 13], [13, 31], [46, 32], [31, 30]]","[[19, 21, 15], [17, 21, 17], [21, 17, 17], [17, 17, 21], [19, 17, 15], [19, 17, 23]]","[{36}, {26}, {35}, {16}, {35}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(25), np.int64(29)}), frozenset({34, 37, 39, 10, 12, 45, 18, 25, 26}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 26}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 30}), frozenset({32, 34, 37, 10, 12, 45, 18, 25, 30}), frozenset({32, 34, 37, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 41, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 41, 10, 12, 45, 18, 21, 24}), frozenset({34, 37, 41, 10, 44, 45, 12, 18, 21})]",9,"[[np.int64(29), 26], [39, 23], [26, 30], [23, 32], [30, 24], [32, 41], [25, 21], [24, 44]]","[[15, 17, 19], [21, 17, 17], [21, 19, 15], [15, 19, 21], [17, 17, 21], [17, 19, 15], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{17}, {24}, {35}, {17}, {17}, {36}, {26}, {30}, {24, 20, 30}]"
"[frozenset({34, 37, 41, 10, 44, 14, 15, 20, 25}), frozenset({34, 37, 41, 10, 44, 14, 15, 25, 30}), frozenset({34, 37, 41, 10, 44, 14, 15, 17, 25}), frozenset({34, 37, 41, 10, 14, 15, 17, 19, 25}), frozenset({34, 37, 41, 10, 14, 15, 19, 25, 31}), frozenset({34, 37, 41, 10, 14, 15, 19, 20, 25})]",6,"[[20, 30], [30, 17], [44, 19], [17, 31], [31, 20]]","[[17, 23, 19], [17, 15, 19], [21, 15, 19], [21, 17, 17], [17, 17, 21], [17, 21, 17]]","[{26}, {16}, {24}, {35}, {16}, {26}]"
"[frozenset({np.int64(37), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(25), np.int64(28), np.int64(29)}), frozenset({37, 8, 41, 10, 15, 18, 25, 29, 30}), frozenset({37, 7, 41, 10, 15, 18, 25, 29, 30}), frozenset({37, 7, 41, 10, 15, 18, 24, 25, 29}), frozenset({37, 7, 41, 10, 15, 18, 21, 24, 29}), frozenset({35, 37, 7, 41, 10, 15, 18, 21, 29})]",6,"[[np.int64(28), 30], [8, 7], [30, 24], [25, 21], [24, 35]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{26}, {16}, {17}, {26}, {30}, {20}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(45), np.int64(13), np.int64(18), np.int64(19), np.int64(24), np.int64(25)}), frozenset({32, 34, 37, 45, 13, 18, 19, 24, 25}), frozenset({32, 34, 37, 8, 45, 13, 18, 19, 25}), frozenset({32, 34, 37, 8, 13, 45, 18, 19, 30}), frozenset({32, 34, 37, 9, 45, 13, 18, 19, 30})]",5,"[[np.int64(41), 32], [24, 8], [25, 30], [8, 9]]","[[15, 19, 17], [17, 19, 15], [19, 17, 15], [19, 17, 21], [17, 19, 21]]","[{26}, {36}, {35}, {20}, {21}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(15), np.int64(18), np.int64(21), np.int64(25), np.int64(27)}), frozenset({34, 37, 40, 10, 15, 18, 20, 25, 27}), frozenset({34, 37, 40, 10, 42, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 15, 18, 21, 25}), frozenset({34, 37, 40, 9, 10, 15, 18, 21, 25}), frozenset({34, 36, 37, 40, 9, 10, 15, 18, 25}), frozenset({34, 36, 37, 8, 40, 10, 15, 18, 25}), frozenset({34, 36, 37, 40, 8, 10, 15, 18, 20}), frozenset({34, 37, 40, 8, 10, 15, 18, 20, 27})]",9,"[[np.int64(21), 20], [27, 42], [20, 21], [42, 9], [21, 36], [9, 8], [25, 20], [36, 27]]","[[19, 15, 17], [17, 21, 17], [15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 17, 19], [17, 15, 19], [17, 21, 19], [19, 21, 17]]","[{24}, {36}, {26}, {24}, {24}, {17}, {16}, {21}, {36, 21, 30}]"
"[frozenset({np.int64(35), np.int64(37), np.int64(7), np.int64(40), np.int64(42), np.int64(14), np.int64(20), np.int64(25), np.int64(28)}), frozenset({37, 7, 40, 42, 14, 20, 21, 25, 28}), frozenset({37, 7, 40, 42, 14, 15, 20, 25, 28}), frozenset({37, 7, 40, 14, 15, 20, 25, 27, 28}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 31}), frozenset({35, 37, 7, 40, 14, 20, 27, 28, 31})]",6,"[[np.int64(35), 21], [21, 15], [42, 27], [15, 31], [25, 35]]","[[15, 17, 21], [23, 17, 17], [15, 19, 17], [17, 19, 15], [21, 17, 15], [17, 17, 23]]","[{13}, {29}, {26}, {36}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(10), np.int64(11), np.int64(45), np.int64(18), np.int64(19), np.int64(30)}), frozenset({32, 34, 37, 10, 45, 16, 18, 19, 30}), frozenset({32, 34, 37, 10, 45, 16, 18, 19, 25}), frozenset({34, 37, 41, 10, 45, 16, 18, 19, 25}), frozenset({34, 37, 41, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 30}), frozenset({34, 37, 10, 45, 13, 14, 18, 19, 25})]",9,"[[np.int64(11), 16], [30, 25], [32, 41], [16, 21], [41, 9], [21, 30], [9, 14], [30, 13]]","[[19, 17, 21], [17, 19, 21], [17, 19, 15], [15, 19, 17], [21, 17, 17], [21, 19, 15], [15, 19, 21], [17, 17, 21], [19, 17, 15]]","[{16, 20, 21}, {21}, {36}, {26}, {35}, {35}, {17}, {16}, {35}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(13), np.int64(45), np.int64(17), np.int64(18), np.int64(19), np.int64(27), np.int64(30)}), frozenset({34, 37, 9, 13, 45, 18, 19, 27, 30}), frozenset({34, 37, 9, 13, 45, 18, 19, 25, 27}), frozenset({34, 37, 9, 42, 45, 13, 18, 19, 25}), frozenset({34, 37, 42, 13, 45, 14, 18, 19, 25})]",5,"[[np.int64(17), 9], [30, 25], [27, 42], [9, 14]]","[[19, 17, 21], [17, 19, 21], [17, 19, 15], [15, 19, 17], [21, 17, 17]]","[{20}, {21}, {36}, {26}, {35}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(18), np.int64(21), np.int64(23), np.int64(29)}), frozenset({34, 37, 39, 41, 10, 12, 18, 21, 29}), frozenset({34, 37, 39, 41, 10, 12, 18, 25, 29}), frozenset({34, 37, 41, 10, 12, 18, 25, 28, 29}), frozenset({34, 37, 41, 10, 12, 18, 25, 28, 31})]",5,"[[np.int64(23), 39], [21, 25], [39, 28], [29, 31]]","[[21, 19, 17], [21, 17, 19], [15, 17, 19], [15, 19, 17], [15, 19, 21]]","[{30}, {20}, {17}, {26}, {17}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(11), np.int64(15), np.int64(18), np.int64(20)}), frozenset({34, 36, 37, 40, 10, 11, 15, 18, 20}), frozenset({34, 36, 37, 40, 10, 11, 15, 18, 25}), frozenset({34, 36, 37, 40, 9, 10, 15, 18, 25}), frozenset({34, 37, 40, 9, 10, 15, 18, 21, 25}), frozenset({34, 37, 40, 10, 46, 15, 18, 21, 25}), frozenset({34, 37, 40, 10, 46, 15, 18, 20, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 20, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 25, 31})]",9,"[[np.int64(32), 36], [20, 25], [11, 9], [36, 21], [9, 46], [21, 20], [46, 32], [20, 31]]","[[19, 21, 17], [17, 21, 19], [17, 15, 19], [15, 17, 19], [21, 17, 17], [21, 15, 19], [15, 21, 19], [17, 21, 17], [19, 15, 17]]","[{36, 21, 30}, {21}, {16}, {17}, {24}, {24}, {26}, {36}, {24}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(15), np.int64(17), np.int64(18), np.int64(22), np.int64(25)}), frozenset({34, 37, 40, 10, 15, 16, 18, 22, 25}), frozenset({34, 37, 40, 10, 46, 15, 16, 18, 25}), frozenset({34, 37, 40, 10, 46, 15, 18, 21, 25}), frozenset({34, 37, 40, 9, 10, 15, 18, 21, 25}), frozenset({34, 36, 37, 40, 9, 10, 15, 18, 25}), frozenset({34, 36, 37, 8, 40, 10, 15, 18, 25}), frozenset({34, 36, 37, 40, 8, 10, 15, 18, 20}), frozenset({34, 37, 40, 8, 10, 15, 18, 20, 27})]",9,"[[np.int64(17), 16], [22, 46], [16, 21], [46, 9], [21, 36], [9, 8], [25, 20], [36, 27]]","[[19, 15, 17], [17, 21, 17], [15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 17, 19], [17, 15, 19], [17, 21, 19], [19, 21, 17]]","[{24}, {36}, {26}, {24}, {24}, {17}, {16}, {21}, {36, 21, 30}]"
"[frozenset({np.int64(34), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(25), np.int64(28), np.int64(30), np.int64(31)}), frozenset({34, 10, 13, 14, 15, 45, 25, 28, 31}), frozenset({34, 39, 10, 45, 14, 15, 13, 25, 31}), frozenset({34, 39, 10, 42, 45, 14, 15, 25, 31}), frozenset({34, 39, 10, 42, 45, 14, 15, 20, 31}), frozenset({32, 34, 39, 10, 45, 14, 15, 20, 31})]",6,"[[np.int64(30), 13], [28, 39], [13, 42], [25, 20], [42, 32]]","[[17, 17, 21], [19, 17, 15], [19, 15, 17], [17, 15, 19], [17, 21, 19], [19, 21, 17]]","[{16}, {35}, {24}, {16}, {21}, {30}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(41), np.int64(15), np.int64(21), np.int64(23), np.int64(25), np.int64(26)}), frozenset({32, 34, 8, 41, 44, 15, 21, 25, 26}), frozenset({32, 34, 8, 41, 44, 15, 20, 21, 25}), frozenset({32, 34, 8, 41, 10, 15, 20, 21, 25}), frozenset({32, 34, 36, 8, 41, 10, 15, 21, 25})]",5,"[[np.int64(23), 44], [26, 20], [44, 10], [20, 36]]","[[19, 17, 15], [19, 15, 17], [17, 23, 17], [19, 23, 15], [19, 15, 21]]","[{35}, {24}, {31}, {31}, {16}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(8), np.int64(41), np.int64(12), np.int64(20), np.int64(21), np.int64(23), np.int64(25)}), frozenset({32, 34, 8, 41, 12, 21, 23, 25, 30}), frozenset({32, 34, 8, 41, 12, 17, 21, 23, 25}), frozenset({32, 34, 39, 8, 41, 12, 17, 21, 25}), frozenset({32, 34, 36, 39, 8, 41, 12, 21, 25}), frozenset({32, 34, 39, 8, 41, 12, 16, 21, 25})]",6,"[[np.int64(20), 30], [30, 17], [23, 39], [17, 36], [36, 16]]","[[17, 21, 15], [17, 17, 23], [19, 17, 15], [19, 15, 17], [17, 15, 21], [17, 23, 17]]","[{31}, {13}, {35}, {24}, {13}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(25), np.int64(31)}), frozenset({34, 37, 39, 41, 10, 14, 15, 20, 25}), frozenset({34, 37, 39, 41, 10, 14, 15, 17, 25}), frozenset({34, 37, 41, 10, 14, 15, 17, 19, 25}), frozenset({34, 37, 41, 10, 14, 15, 19, 25, 31}), frozenset({34, 37, 41, 10, 14, 15, 19, 20, 25})]",6,"[[np.int64(31), 20], [20, 17], [39, 19], [17, 31], [31, 20]]","[[17, 15, 19], [17, 23, 19], [21, 15, 19], [21, 17, 17], [17, 17, 21], [17, 21, 17]]","[{16}, {26}, {24}, {35}, {16}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(15), np.int64(18), np.int64(20), np.int64(25), np.int64(27)}), frozenset({34, 37, 40, 10, 42, 15, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 15, 18, 21, 25}), frozenset({34, 37, 40, 9, 10, 15, 18, 21, 25}), frozenset({34, 35, 37, 40, 9, 10, 15, 18, 25}), frozenset({34, 35, 37, 40, 10, 11, 15, 18, 25}), frozenset({34, 37, 40, 10, 11, 15, 18, 25, 26}), frozenset({34, 37, 40, 10, 11, 15, 18, 20, 26}), frozenset({34, 36, 37, 40, 10, 11, 15, 18, 20})]",9,"[[np.int64(27), 42], [20, 21], [42, 9], [21, 35], [9, 11], [35, 26], [25, 20], [26, 36]]","[[17, 21, 17], [15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 17, 19], [17, 15, 19], [19, 15, 17], [19, 21, 17], [17, 21, 19]]","[{36}, {26}, {24}, {24}, {17}, {16}, {24}, {30}, {21}]"
"[frozenset({np.int64(34), np.int64(39), np.int64(10), np.int64(42), np.int64(15), np.int64(22), np.int64(25), np.int64(26), np.int64(30)}), frozenset({34, 39, 10, 42, 15, 20, 22, 25, 30}), frozenset({39, 10, 11, 42, 15, 20, 22, 25, 30}), frozenset({36, 39, 10, 11, 42, 15, 22, 25, 30}), frozenset({36, 39, 10, 42, 12, 15, 22, 25, 30})]",5,"[[np.int64(26), 20], [34, 11], [20, 36], [11, 12]]","[[21, 15, 19], [15, 23, 19], [17, 23, 17], [17, 15, 19], [15, 17, 19]]","[{24}, {31}, {31}, {16}, {17}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(18), np.int64(19), np.int64(21), np.int64(25)}), frozenset({32, 34, 37, 10, 45, 18, 19, 20, 25}), frozenset({34, 37, 41, 10, 45, 18, 19, 20, 25}), frozenset({34, 37, 41, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 30})]",7,"[[np.int64(21), 20], [32, 41], [20, 21], [41, 9], [21, 30], [9, 14]]","[[19, 17, 15], [17, 19, 15], [15, 19, 17], [21, 17, 17], [21, 19, 15], [15, 19, 21], [17, 17, 21]]","[{35}, {36}, {26}, {35}, {35}, {17}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(20), np.int64(25)}), frozenset({34, 37, 8, 41, 10, 15, 18, 25, 30}), frozenset({34, 37, 41, 10, 12, 15, 18, 25, 30}), frozenset({34, 37, 41, 10, 12, 15, 18, 25, 28}), frozenset({34, 37, 41, 10, 15, 17, 18, 25, 28}), frozenset({34, 37, 41, 10, 44, 15, 17, 18, 25}), frozenset({34, 37, 41, 10, 44, 15, 18, 20, 25})]",7,"[[np.int64(20), 30], [8, 12], [30, 28], [12, 17], [28, 44], [17, 20]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 17, 17], [21, 15, 19], [15, 21, 19]]","[{26}, {16}, {17}, {17, 26, 35}, {35}, {24}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(10), np.int64(42), np.int64(12), np.int64(45), np.int64(18), np.int64(25)}), frozenset({34, 37, 39, 10, 12, 45, 18, 25, 26}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 26}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 30}), frozenset({32, 34, 37, 10, 12, 45, 18, 25, 30}), frozenset({32, 34, 37, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 41, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 41, 10, 12, 45, 18, 21, 24})]",8,"[[np.int64(42), 26], [39, 23], [26, 30], [23, 32], [30, 24], [32, 41], [25, 21]]","[[15, 17, 19], [21, 17, 17], [21, 19, 15], [15, 19, 21], [17, 17, 21], [17, 19, 15], [15, 19, 17], [21, 19, 17]]","[{24, 17, 26}, {24}, {35}, {17}, {17}, {36}, {26}, {30}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(24), np.int64(25)}), frozenset({34, 37, 10, 45, 14, 15, 24, 25, 27}), frozenset({34, 37, 10, 45, 14, 15, 25, 27, 30}), frozenset({34, 37, 10, 45, 14, 15, 25, 28, 30}), frozenset({34, 37, 10, 45, 14, 13, 15, 25, 28}), frozenset({34, 37, 40, 10, 45, 13, 14, 15, 25}), frozenset({34, 36, 37, 40, 10, 45, 14, 15, 25}), frozenset({34, 36, 37, 40, 10, 45, 14, 15, 20}), frozenset({32, 34, 37, 40, 10, 45, 14, 15, 20})]",9,"[[np.int64(41), 27], [24, 30], [27, 28], [30, 13], [28, 40], [13, 36], [25, 20], [36, 32]]","[[17, 21, 17], [19, 21, 15], [19, 15, 21], [17, 17, 21], [19, 17, 15], [19, 15, 17], [17, 15, 19], [17, 21, 19], [19, 21, 17]]","[{26}, {36}, {16}, {16}, {35}, {24}, {16}, {21}, {36, 21, 30}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(22), np.int64(25)}), frozenset({34, 37, 40, 9, 10, 13, 15, 22, 25}), frozenset({34, 37, 40, 9, 10, 15, 22, 25, 26}), frozenset({34, 37, 40, 9, 10, 15, 22, 25, 29}), frozenset({34, 37, 8, 40, 10, 15, 22, 25, 29}), frozenset({34, 37, 8, 40, 10, 15, 20, 22, 25})]",6,"[[np.int64(11), 9], [13, 26], [26, 29], [9, 8], [29, 20]]","[[19, 15, 17], [17, 21, 17], [21, 17, 17], [17, 17, 21], [19, 15, 21], [19, 23, 17]]","[{24}, {36}, {24}, {17}, {16}, {36}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(10), np.int64(42), np.int64(16), np.int64(18), np.int64(19), np.int64(25), np.int64(30)}), frozenset({37, 39, 10, 42, 18, 19, 21, 25, 30}), frozenset({39, 7, 10, 42, 18, 19, 21, 25, 30}), frozenset({35, 7, 39, 10, 42, 18, 19, 25, 30}), frozenset({35, 39, 10, 11, 42, 18, 19, 25, 30})]",5,"[[np.int64(16), 21], [37, 7], [21, 35], [7, 11]]","[[15, 21, 19], [23, 15, 19], [23, 17, 17], [15, 17, 19], [17, 15, 19]]","[{26}, {29}, {29}, {17}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(18), np.int64(23), np.int64(25), np.int64(29)}), frozenset({34, 37, 41, 10, 12, 18, 23, 25, 31}), frozenset({34, 37, 41, 10, 12, 18, 21, 23, 25}), frozenset({34, 37, 39, 41, 10, 12, 18, 21, 25}), frozenset({34, 37, 39, 41, 10, 12, 18, 20, 25}), frozenset({34, 37, 39, 41, 10, 12, 18, 25, 31})]",6,"[[np.int64(29), 31], [31, 21], [23, 39], [21, 20], [20, 31]]","[[15, 19, 17], [15, 19, 21], [23, 19, 17], [23, 17, 19], [15, 21, 19], [15, 17, 19]]","[{26}, {17}, {35}, {24}, {26}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(8), np.int64(10), np.int64(15), np.int64(22), np.int64(25), np.int64(31)}), frozenset({34, 37, 8, 40, 10, 15, 20, 22, 25}), frozenset({34, 37, 8, 40, 10, 15, 22, 25, 29}), frozenset({34, 37, 40, 10, 12, 15, 22, 25, 29}), frozenset({34, 37, 40, 10, 12, 13, 15, 22, 25}), frozenset({34, 37, 40, 10, 12, 15, 21, 22, 25})]",6,"[[np.int64(31), 20], [20, 29], [8, 12], [29, 13], [13, 21]]","[[19, 15, 17], [19, 23, 17], [19, 15, 21], [17, 17, 21], [17, 21, 17], [21, 17, 17]]","[{24}, {36}, {16}, {17}, {36}, {24}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(20), np.int64(25)}), frozenset({34, 37, 10, 12, 45, 18, 20, 22, 25}), frozenset({34, 37, 10, 12, 45, 18, 22, 25, 30}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 30}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 26}), frozenset({34, 37, 40, 10, 12, 45, 18, 25, 26}), frozenset({34, 37, 40, 10, 12, 45, 46, 18, 25})]",7,"[[np.int64(41), 22], [20, 30], [22, 23], [30, 26], [23, 40], [26, 46]]","[[15, 19, 17], [17, 19, 15], [17, 17, 21], [15, 19, 21], [21, 19, 15], [21, 17, 17], [15, 17, 19]]","[{26}, {36}, {17}, {17}, {35}, {24}, {24, 17, 26}]"
"[frozenset({np.int64(34), np.int64(36), np.int64(37), np.int64(41), np.int64(10), np.int64(11), np.int64(15), np.int64(18), np.int64(25)}), frozenset({34, 36, 37, 41, 10, 12, 15, 18, 25}), frozenset({34, 37, 41, 10, 12, 15, 18, 25, 28}), frozenset({34, 37, 41, 10, 15, 17, 18, 25, 28}), frozenset({34, 37, 41, 10, 44, 15, 17, 18, 25}), frozenset({34, 37, 41, 10, 44, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 14, 15, 18, 20, 25})]",7,"[[np.int64(11), 12], [36, 28], [12, 17], [28, 44], [17, 20], [44, 14]]","[[17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 17, 17], [21, 15, 19], [15, 21, 19], [17, 21, 17]]","[{16}, {17}, {17, 26, 35}, {35}, {24}, {26}, {26}]"
"[frozenset({np.int64(34), np.int64(36), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(25)}), frozenset({34, 37, 40, 10, 12, 45, 18, 21, 25}), frozenset({34, 37, 10, 12, 45, 18, 21, 25, 28}), frozenset({34, 37, 10, 12, 45, 18, 25, 28, 30}), frozenset({32, 34, 37, 10, 12, 45, 18, 25, 30}), frozenset({32, 34, 37, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 41, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 41, 10, 12, 45, 18, 21, 24}), frozenset({34, 37, 41, 10, 44, 45, 12, 18, 21})]",9,"[[np.int64(36), 21], [40, 28], [21, 30], [28, 32], [30, 24], [32, 41], [25, 21], [24, 44]]","[[15, 17, 19], [21, 17, 17], [21, 19, 15], [15, 19, 21], [17, 17, 21], [17, 19, 15], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{17}, {24}, {35}, {17}, {17}, {36}, {26}, {30}, {24, 20, 30}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(35), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(18), np.int64(25)}), frozenset({32, 34, 37, 40, 10, 12, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 12, 18, 20, 25}), frozenset({34, 37, 40, 10, 42, 12, 18, 21, 25}), frozenset({34, 37, 40, 10, 42, 12, 18, 25, 31}), frozenset({34, 37, 40, 10, 12, 18, 22, 25, 31})]",6,"[[np.int64(35), 20], [32, 42], [20, 21], [21, 31], [42, 22]]","[[17, 17, 21], [17, 21, 17], [15, 21, 19], [23, 17, 19], [15, 17, 19], [21, 17, 17]]","[{17}, {36}, {26}, {24}, {17}, {24}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(7), np.int64(40), np.int64(13), np.int64(18), np.int64(20), np.int64(25), np.int64(28)}), frozenset({37, 7, 40, 13, 46, 18, 20, 25, 28}), frozenset({37, 7, 40, 46, 18, 20, 21, 25, 28}), frozenset({37, 7, 40, 10, 18, 20, 21, 25, 28}), frozenset({36, 37, 7, 40, 10, 18, 20, 25, 28})]",5,"[[np.int64(32), 46], [13, 21], [46, 10], [21, 36]]","[[17, 19, 15], [15, 19, 17], [23, 17, 17], [23, 19, 15], [15, 19, 21]]","[{36}, {26}, {29}, {29}, {17}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(35), np.int64(37), np.int64(40), np.int64(10), np.int64(14), np.int64(15), np.int64(25)}), frozenset({32, 34, 37, 40, 10, 14, 15, 20, 25}), frozenset({32, 34, 37, 40, 10, 14, 15, 25, 31}), frozenset({34, 37, 40, 10, 42, 14, 15, 25, 31}), frozenset({34, 37, 40, 10, 42, 14, 15, 20, 25}), frozenset({34, 37, 40, 10, 42, 14, 15, 21, 25})]",6,"[[np.int64(35), 20], [20, 31], [32, 42], [31, 20], [20, 21]]","[[19, 15, 21], [19, 23, 17], [19, 15, 17], [17, 15, 19], [17, 23, 19], [21, 15, 19]]","[{16}, {36}, {24}, {16}, {26}, {24}]"
"[frozenset({np.int64(34), np.int64(10), np.int64(44), np.int64(45), np.int64(14), np.int64(15), np.int64(20), np.int64(26), np.int64(31)}), frozenset({34, 10, 44, 45, 14, 15, 46, 20, 31}), frozenset({34, 10, 44, 45, 46, 15, 14, 25, 31}), frozenset({34, 10, 44, 45, 14, 15, 25, 26, 31}), frozenset({34, 10, 45, 14, 15, 25, 26, 28, 31}), frozenset({34, 10, 42, 45, 14, 15, 25, 28, 31})]",6,"[[np.int64(26), 46], [20, 25], [46, 26], [44, 28], [26, 42]]","[[19, 21, 17], [17, 21, 19], [17, 15, 19], [19, 15, 17], [19, 17, 15], [17, 17, 21]]","[{30}, {21}, {16}, {24}, {35}, {16}]"
